gene,cancer_type
CENPO,KIRC
CENPP,KIRC
CENPQ,KIRC
CENPT,KIRC
CENPU,KIRC
CENPW,KIRC
CEP104,KIRC
CEP112,KIRC
CEP120,KIRC
CEP135,KIRC
CEP152,KIRC
CEP170,KIRC
CEP170B,KIRC
CEP192,KIRC
CEP290,KIRC
CEP350,KIRC
CEP44,KIRC
CEP55,KIRC
CEP57,KIRC
CEP57L1,KIRC
CEP63,KIRC
CEP70,KIRC
CEP78,KIRC
CEP85,KIRC
CEP95,KIRC
CEP97,KIRC
CEPT1,KIRC
CERS2,KIRC
CERS3,KIRC
CERS5,KIRC
CES1,KIRC
CETN2,KIRC
CETN3,KIRC
CFC1,KIRC
CFC1B,KIRC
CFDP1,KIRC
CFH,KIRC
CFHR1,KIRC
CFHR3,KIRC
CFHR4,KIRC
