gene,cancer_type
CAP1,KIRP
CAPN15,KIRP
CAPRIN1,KIRP
CAPS2,KIRP
CAPZA2,KIRP
CAPZB,KIRP
CARD10,KIRP
CARD16,KIRP
CARD17,KIRP
CARM1,KIRP
CARS,KIRP
CARS2,KIRP
CASC1,KIRP
CASC3,KIRP
CASC5,KIRP
CASP3,KIRP
CASP8,KIRP
CAST,KIRP
CASZ1,KIRP
CATSPER1,KIRP
CATSPER4,KIRP
CAV1,KIRP
CAV2,KIRP
CBFB,KIRP
CBLL1,KIRP
CBLN2,KIRP
CBLN4,KIRP
CBWD1,KIRP
CBWD3,KIRP
CBX1,KIRP
CBX3,KIRP
CC2D1A,KIRP
CC2D2B,KIRP
CCAR1,KIRP
CCDC101,KIRP
CCDC102A,KIRP
CCDC102B,KIRP
CCDC104,KIRP
CCDC106,KIRP
CCDC107,KIRP
CCDC109B,KIRP
CCDC112,KIRP
CCDC115,KIRP
CCDC117,KIRP
CCDC12,KIRP
CCDC121,KIRP
CCDC130,KIRP
CCDC132,KIRP
CCDC137,KIRP
CCDC140,KIRP
CCDC144A,KIRP
CCDC144NL,KIRP
CCDC148,KIRP
CCDC152,KIRP
CCDC158,KIRP
CCDC160,KIRP
CCDC172,KIRP
CCDC173,KIRP
CCDC174,KIRP
CCDC178,KIRP
CCDC179,KIRP
CCDC181,KIRP
CCDC22,KIRP
CCDC23,KIRP
CCDC25,KIRP
CCDC27,KIRP
CCDC38,KIRP
CCDC43,KIRP
CCDC50,KIRP
CCDC51,KIRP
CCDC58,KIRP
CCDC59,KIRP
CCDC6,KIRP
CCDC62,KIRP
CCDC63,KIRP
CCDC66,KIRP
CCDC68,KIRP
CCDC69,KIRP
CCDC73,KIRP
CCDC74B,KIRP
CCDC77,KIRP
CCDC80,KIRP
CCDC82,KIRP
CCDC84,KIRP
CCDC85C,KIRP
CCDC86,KIRP
CCDC9,KIRP
CCDC90B,KIRP
CCDC91,KIRP
CCDC93,KIRP
CCDC94,KIRP
CCER1,KIRP
CCIN,KIRP
CCL1,KIRP
CCL13,KIRP
CCL27,KIRP
CCL7,KIRP
CCM2,KIRP
CCNA2,KIRP
CCNB1,KIRP
CCNB1IP1,KIRP
CCNB2,KIRP
CCNC,KIRP
CCND1,KIRP
CCND2,KIRP
CCND3,KIRP
CCNDBP1,KIRP
CCNE1,KIRP
CCNE2,KIRP
CCNF,KIRP
CCNG1,KIRP
CCNH,KIRP
CCNI,KIRP
CCNK,KIRP
CCNL1,KIRP
CCNT1,KIRP
CCNT2,KIRP
CCNYL1,KIRP
CCP110,KIRP
CCR4,KIRP
CCR5,KIRP
CCS,KIRP
CCSER1,KIRP
CCT2,KIRP
CCT3,KIRP
CCT4,KIRP
CCT5,KIRP
CCT6A,KIRP
CCT6B,KIRP
CCT7,KIRP
CCT8,KIRP
CCT8L2,KIRP
CCZ1B,KIRP
CD151,KIRP
CD163,KIRP
CD164,KIRP
CD177,KIRP
CD19,KIRP
CD1C,KIRP
CD200,KIRP
CD244,KIRP
CD27,KIRP
CD276,KIRP
CD2AP,KIRP
CD2BP2,KIRP
CD300C,KIRP
CD302,KIRP
CD36,KIRP
CD37,KIRP
CD3D,KIRP
CD3EAP,KIRP
CD4,KIRP
CD44,KIRP
CD46,KIRP
CD47,KIRP
CD48,KIRP
CD52,KIRP
CD55,KIRP
CD58,KIRP
CD5L,KIRP
CD79A,KIRP
CD79B,KIRP
CD81,KIRP
CD86,KIRP
CD8B,KIRP
CD9,KIRP
CD96,KIRP
CDADC1,KIRP
CDAN1,KIRP
CDC123,KIRP
CDC16,KIRP
CDC20,KIRP
CDC23,KIRP
CDC25A,KIRP
CDC25B,KIRP
CDC26,KIRP
CDC27,KIRP
CDC37,KIRP
CDC37L1,KIRP
CDC40,KIRP
CDC42,KIRP
CDC45,KIRP
CDC5L,KIRP
CDC6,KIRP
CDC7,KIRP
CDC73,KIRP
CDCA2,KIRP
CDCA3,KIRP
CDCA5,KIRP
CDCA8,KIRP
CDCP2,KIRP
CDH1,KIRP
CDH10,KIRP
CDH11,KIRP
CDH17,KIRP
CDH2,KIRP
CDH23,KIRP
CDH24,KIRP
CDIP1,KIRP
CDIPT,KIRP
CDK1,KIRP
CDK11A,KIRP
CDK12,KIRP
CDK13,KIRP
CDK16,KIRP
CDK17,KIRP
CDK2,KIRP
CDK2AP2,KIRP
CDK4,KIRP
CDK5,KIRP
CDK5R2,KIRP
CDK5RAP2,KIRP
CDK5RAP3,KIRP
CDK6,KIRP
CDK7,KIRP
CDK8,KIRP
CDK9,KIRP
CDKL4,KIRP
CDKN2AIP,KIRP
CDKN2B,KIRP
CDRT1,KIRP
CDRT15,KIRP
CDRT15L2,KIRP
CDS2,KIRP
CDT1,KIRP
CDX2,KIRP
CDY2B,KIRP
CEACAM3,KIRP
CEACAM4,KIRP
CEACAM5,KIRP
CEACAM6,KIRP
CEACAM8,KIRP
CEBPA,KIRP
CEBPB,KIRP
CEBPD,KIRP
CEBPZ,KIRP
CELSR2,KIRP
CEND1,KIRP
CENPA,KIRP
CENPC,KIRP
CENPE,KIRP
CENPF,KIRP
CENPH,KIRP
CENPI,KIRP
CENPJ,KIRP
CENPK,KIRP
CENPL,KIRP
CENPM,KIRP
CENPN,KIRP
CENPO,KIRP
CENPP,KIRP
CENPQ,KIRP
CENPT,KIRP
CENPU,KIRP
CENPW,KIRP
CEP104,KIRP
CEP112,KIRP
CEP120,KIRP
CEP135,KIRP
CEP152,KIRP
CEP170,KIRP
CEP170B,KIRP
CEP192,KIRP
CEP290,KIRP
CEP350,KIRP
CEP44,KIRP
CEP55,KIRP
CEP57,KIRP
CEP57L1,KIRP
CEP63,KIRP
CEP70,KIRP
CEP78,KIRP
CEP85,KIRP
CEP95,KIRP
CEP97,KIRP
CEPT1,KIRP
CERS2,KIRP
CERS3,KIRP
CERS5,KIRP
CES1,KIRP
CETN2,KIRP
CETN3,KIRP
CFC1,KIRP
CFC1B,KIRP
CFDP1,KIRP
CFH,KIRP
CFHR1,KIRP
CFHR3,KIRP
CFHR4,KIRP
CFHR5,KIRP
