gene,cancer_type
CCND3,PRAD
CCNDBP1,PRAD
CCNE1,PRAD
CCNE2,PRAD
CCNF,PRAD
CCNG1,PRAD
CCNH,PRAD
CCNI,PRAD
CCNK,PRAD
CCNL1,PRAD
CCNT1,PRAD
CCNT2,PRAD
CCNYL1,PRAD
CCP110,PRAD
CCR4,PRAD
CCR5,PRAD
CCS,PRAD
CCSER1,PRAD
CCT2,PRAD
CCT3,PRAD
CCT4,PRAD
CCT5,PRAD
CCT6A,PRAD
CCT6B,PRAD
CCT7,PRAD
CCT8,PRAD
CCT8L2,PRAD
CCZ1B,PRAD
CD151,PRAD
CD163,PRAD
CD164,PRAD
CD177,PRAD
CD19,PRAD
CD1C,PRAD
CD200,PRAD
CD244,PRAD
CD27,PRAD
CD276,PRAD
CD2AP,PRAD
CD2BP2,PRAD
CD300C,PRAD
CD302,PRAD
CD36,PRAD
CD37,PRAD
CD3D,PRAD
CD3EAP,PRAD
CD4,PRAD
CD44,PRAD
CD46,PRAD
CD47,PRAD
CD48,PRAD
CD52,PRAD
CD55,PRAD
CD58,PRAD
CD5L,PRAD
CD79A,PRAD
CD79B,PRAD
CD81,PRAD
CD86,PRAD
CD8B,PRAD
CD9,PRAD
CD96,PRAD
CDADC1,PRAD
CDAN1,PRAD
CDC123,PRAD
CDC16,PRAD
CDC20,PRAD
CDC23,PRAD
CDC25A,PRAD
CDC25B,PRAD
CDC26,PRAD
CDC27,PRAD
CDC37,PRAD
CDC37L1,PRAD
CDC40,PRAD
CDC42,PRAD
CDC45,PRAD
CDC5L,PRAD
CDC6,PRAD
CDC7,PRAD
CDC73,PRAD
CDCA2,PRAD
CDCA3,PRAD
CDCA5,PRAD
CDCA8,PRAD
CDCP2,PRAD
CDH1,PRAD
CDH10,PRAD
CDH11,PRAD
CDH17,PRAD
CDH2,PRAD
CDH23,PRAD
CDH24,PRAD
CDIP1,PRAD
CDIPT,PRAD
CDK1,PRAD
CDK11A,PRAD
CDK12,PRAD
CDK13,PRAD
CDK16,PRAD
CDK17,PRAD
CDK2,PRAD
CDK2AP2,PRAD
CDK4,PRAD
CDK5,PRAD
CDK5R2,PRAD
CDK5RAP2,PRAD
CDK5RAP3,PRAD
CDK6,PRAD
CDK7,PRAD
CDK8,PRAD
CDK9,PRAD
CDKL4,PRAD
CDKN2AIP,PRAD
CDKN2B,PRAD
CDRT1,PRAD
CDRT15,PRAD
CDRT15L2,PRAD
CDS2,PRAD
CDT1,PRAD
CDX2,PRAD
CDY2B,PRAD
CEACAM3,PRAD
CEACAM4,PRAD
CEACAM5,PRAD
CEACAM6,PRAD
CEACAM8,PRAD
CEBPA,PRAD
CEBPB,PRAD
CEBPD,PRAD
CEBPZ,PRAD
CELSR2,PRAD
CEND1,PRAD
CENPA,PRAD
CENPC,PRAD
CENPE,PRAD
CENPF,PRAD
CENPH,PRAD
CENPI,PRAD
CENPJ,PRAD
CENPK,PRAD
CENPL,PRAD
CENPM,PRAD
CENPN,PRAD
CENPO,PRAD
CENPP,PRAD
CENPQ,PRAD
CENPT,PRAD
CENPU,PRAD
CENPW,PRAD
CEP104,PRAD
CEP112,PRAD
CEP120,PRAD
CEP135,PRAD
CEP152,PRAD
CEP170,PRAD
CEP170B,PRAD
CEP192,PRAD
CEP290,PRAD
CEP350,PRAD
CEP44,PRAD
CEP55,PRAD
CEP57,PRAD
CEP57L1,PRAD
CEP63,PRAD
CEP70,PRAD
CEP78,PRAD
CEP85,PRAD
CEP95,PRAD
CEP97,PRAD
CEPT1,PRAD
CERS2,PRAD
CERS3,PRAD
CERS5,PRAD
CES1,PRAD
CETN2,PRAD
CETN3,PRAD
CFC1,PRAD
CFC1B,PRAD
CFDP1,PRAD
CFH,PRAD
CFHR1,PRAD
CFHR3,PRAD
CFHR4,PRAD
