gene,cancer_type
CHMP4B,STAD
CHMP5,STAD
CHMP6,STAD
CHMP7,STAD
CHORDC1,STAD
CHP1,STAD
CHPT1,STAD
CHRAC1,STAD
CHRFAM7A,STAD
CHRM2,STAD
CHRM4,STAD
CHRNE,STAD
CHST10,STAD
CHST11,STAD
CHST8,STAD
CHTF18,STAD
CHTF8,STAD
CHTOP,STAD
CHUK,STAD
CHURC1,STAD
CIAO1,STAD
CIAPIN1,STAD
CILP,STAD
CINP,STAD
CIR1,STAD
CIRH1A,STAD
CISD1,STAD
CIT,STAD
CITED2,STAD
CITED4,STAD
CKAP2,STAD
CKAP2L,STAD
CKAP4,STAD
CKAP5,STAD
CKS2,STAD
CLASRP,STAD
CLCC1,STAD
CLCN3,STAD
CLDN1,STAD
CLDN24,STAD
CLDN6,STAD
CLDND1,STAD
CLDND2,STAD
CLEC11A,STAD
CLEC12A,STAD
CLEC18A,STAD
CLEC18B,STAD
CLEC18C,STAD
CLEC2B,STAD
CLEC9A,STAD
CLECL1,STAD
CLGN,STAD
CLHC1,STAD
CLIC4,STAD
CLINT1,STAD
CLK1,STAD
CLK2,STAD
CLK3,STAD
CLMN,STAD
CLMP,STAD
CLNS1A,STAD
CLOCK,STAD
CLP1,STAD
CLPB,STAD
CLPP,STAD
CLPX,STAD
CLSPN,STAD
CLTA,STAD
CLTC,STAD
CLTCL1,STAD
CLUAP1,STAD
CLUH,STAD
CMA1,STAD
CMAS,STAD
CMC1,STAD
CMC2,STAD
CMC4,STAD
CMIP,STAD
CMPK1,STAD
CMTM6,STAD
CMTR1,STAD
CMTR2,STAD
CNBP,STAD
CNEP1R1,STAD
CNGA1,STAD
CNIH1,STAD
CNN2,STAD
CNOT1,STAD
CNOT10,STAD
CNOT11,STAD
CNOT2,STAD
CNOT3,STAD
CNOT4,STAD
