gene,cancer_type
CD2AP,COAD
CD2BP2,COAD
CD300C,COAD
CD302,COAD
CD36,COAD
CD37,COAD
CD3D,COAD
CD3EAP,COAD
CD4,COAD
CD44,COAD
CD46,COAD
CD47,COAD
CD48,COAD
CD52,COAD
CD55,COAD
CD58,COAD
CD5L,COAD
CD79A,COAD
CD79B,COAD
CD81,COAD
CD86,COAD
CD8B,COAD
CD9,COAD
CD96,COAD
CDADC1,COAD
CDAN1,COAD
CDC123,COAD
CDC16,COAD
CDC20,COAD
CDC23,COAD
CDC25A,COAD
CDC25B,COAD
CDC26,COAD
CDC27,COAD
CDC37,COAD
CDC37L1,COAD
CDC40,COAD
CDC42,COAD
CDC45,COAD
CDC5L,COAD
CDC6,COAD
CDC7,COAD
CDC73,COAD
CDCA2,COAD
CDCA3,COAD
CDCA5,COAD
CDCA8,COAD
CDCP2,COAD
CDH1,COAD
CDH10,COAD
CDH11,COAD
CDH17,COAD
CDH2,COAD
CDH23,COAD
CDH24,COAD
CDIP1,COAD
CDIPT,COAD
CDK1,COAD
CDK11A,COAD
CDK12,COAD
CDK13,COAD
CDK16,COAD
CDK17,COAD
CDK2,COAD
CDK2AP2,COAD
CDK4,COAD
CDK5,COAD
CDK5R2,COAD
CDK5RAP2,COAD
CDK5RAP3,COAD
CDK6,COAD
CDK7,COAD
CDK8,COAD
CDK9,COAD
CDKL4,COAD
CDKN2AIP,COAD
CDKN2B,COAD
CDRT1,COAD
CDRT15,COAD
CDRT15L2,COAD
CDS2,COAD
CDT1,COAD
CDX2,COAD
CDY2B,COAD
CEACAM3,COAD
CEACAM4,COAD
CEACAM5,COAD
CEACAM6,COAD
CEACAM8,COAD
CEBPA,COAD
CEBPB,COAD
CEBPD,COAD
CEBPZ,COAD
CELSR2,COAD
CEND1,COAD
CENPA,COAD
CENPC,COAD
CENPE,COAD
CENPF,COAD
CENPH,COAD
CENPI,COAD
CENPJ,COAD
CENPK,COAD
CENPL,COAD
CENPM,COAD
CENPN,COAD
CENPO,COAD
CENPP,COAD
CENPQ,COAD
CENPT,COAD
CENPU,COAD
