gene,cancer_type
CRTC3,READ
CRYAB,READ
CRYBA1,READ
CRYGD,READ
CRYZL1,READ
CS,READ
CSDE1,READ
CSE1L,READ
CSF1,READ
CSF2RA,READ
CSF3,READ
CSGALNACT1,READ
CSGALNACT2,READ
CSH1,READ
CSH2,READ
CSHL1,READ
CSK,READ
CSMD3,READ
CSN1S1,READ
CSN2,READ
CSN3,READ
CSNK1A1,READ
CSNK2A1,READ
CSNK2A3,READ
CSNK2B,READ
CSPG4,READ
CSPG5,READ
CSRP2,READ
CST4,READ
CSTA,READ
CSTB,READ
CSTF1,READ
CSTF2,READ
CSTF3,READ
CSTL1,READ
CT45A5,READ
CTAG1A,READ
CTAG1B,READ
CTAGE1,READ
CTAGE5,READ
