gene,cancer_type
C1orf101,LUAD
C1orf105,LUAD
C1orf109,LUAD
C1orf112,LUAD
C1orf122,LUAD
C1orf131,LUAD
C1orf146,LUAD
C1orf172,LUAD
C1orf234,LUAD
C1orf27,LUAD
C1orf35,LUAD
C1orf43,LUAD
C1orf52,LUAD
C1orf54,LUAD
C1orf74,LUAD
C1orf86,LUAD
C1orf87,LUAD
C1QBP,LUAD
C1QL2,LUAD
C1QTNF5,LUAD
C1QTNF9,LUAD
C1QTNF9B,LUAD
C1S,LUAD
C20orf112,LUAD
C20orf196,LUAD
C20orf197,LUAD
C20orf24,LUAD
C20orf85,LUAD
C21orf2,LUAD
C21orf59,LUAD
C22orf43,LUAD
C22orf46,LUAD
C2CD4D,LUAD
C2CD5,LUAD
C2orf15,LUAD
C2orf43,LUAD
C2orf49,LUAD
C2orf53,LUAD
C2orf57,LUAD
C2orf68,LUAD
C2orf76,LUAD
C2orf78,LUAD
C2orf80,LUAD
C2orf88,LUAD
C3orf14,LUAD
C3orf17,LUAD
C3orf27,LUAD
C3orf36,LUAD
C3orf38,LUAD
C3orf58,LUAD
C3orf62,LUAD
C3orf70,LUAD
C3orf83,LUAD
C4BPA,LUAD
C4BPB,LUAD
C4orf27,LUAD
C4orf33,LUAD
C4orf46,LUAD
C4orf47,LUAD
C4orf51,LUAD
C5orf15,LUAD
C5orf38,LUAD
C5orf48,LUAD
C5orf52,LUAD
C5orf58,LUAD
C5orf60,LUAD
C6,LUAD
C6orf106,LUAD
C6orf163,LUAD
C6orf211,LUAD
C6orf226,LUAD
C6orf47,LUAD
C6orf48,LUAD
C6orf58,LUAD
C6orf62,LUAD
C6orf89,LUAD
C7orf25,LUAD
C7orf26,LUAD
C7orf34,LUAD
C7orf55-LUC7L2,LUAD
C7orf57,LUAD
C7orf62,LUAD
C8orf33,LUAD
C8orf44,LUAD
C8orf88,LUAD
C9orf114,LUAD
C9orf129,LUAD
C9orf131,LUAD
C9orf135,LUAD
C9orf153,LUAD
C9orf156,LUAD
C9orf16,LUAD
C9orf172,LUAD
C9orf41,LUAD
C9orf78,LUAD
C9orf85,LUAD
C9orf96,LUAD
CA11,LUAD
CA5A,LUAD
CAAP1,LUAD
CAB39,LUAD
